title	author	rating	num_ratings	description	url

She's none too keen on her assignment or her charge--the aloof and arrogant Lieutenant Commander Ian Fleming--but the last place she expects to accompany him is to a séance. Self-proclaimed medium Velda Dunbar--new to the village of Pipley--has drawn fascination and skepticism after a very public channeling of a doomed seaman aboard the HMS Bartholomew, which she claims has sunk. Fleming remains tight-lipped about his reason for attending her séance, but his arrival with Olive raises eyebrows as she is still maintaining the ruse of dating Captain Jameson Aldridge. When murder occurs before her very eyes, Olive must trust her own instincts and not rule out anyone as a suspect--including the secretive Fleming--for one of them is harboring a hidden deadly agenda.	https://durhamcounty.bibliocommons.com/item/show/923646169
All the Knowledge in the World : the Extraordinary History of the Encyclopedia	Garfield, Simon	0.0	0	"The encyclopedia once shaped our understanding of the world. Created by thousands of scholars and the most obsessive of editors, a good set conveyed a sense of absolute wisdom on its reader. Contributions from Albert Einstein, Sigmund Freud, Orville Wright, Alfred Hitchcock, Marie Curie and Indira Gandhi helped millions of children with their homework. Adults cleared their shelves in the belief that everything that was explainable was now effortlessly accessible in their living rooms. Now these huge books gather dust and sell for almost nothing on eBay. Instead, we get our information from our phones and computers, apparently for free. What have we lost in this transition? And how did we tell the progress of our lives in the past? All the Knowledge in the World is a history and celebration of those who created the most ground-breaking and remarkable publishing phenomenon of any age. Simon Garfield, who "has a genius for being sparked to life by esoteric enthusiasm and charming readers with his delight" (The Times), guides us on an utterly delightful journey, from Ancient Greece to Wikipedia, from modest single-volumes to the 11,000-volume Chinese manuscript that was too big to print. He looks at how Encyclopedia Britannica came to dominate the industry, how it spawned hundreds of competitors, and how an army of ingenious door-to-door salesmen sold their wares to guilt-ridden parents. He reveals how encyclopedias have reflected our changing attitudes towards sexuality, race, and technology, and exposes how these ultimate bastions of trust were often riddled with errors and prejudice. With his characteristic ability to tackle the broadest of subjects in an illuminating and highly entertaining way, Simon Garfield uncovers a fascinating and important part of our shared past and wonders whether the promise of complete knowledge--that most human of ambitions--will forever be beyond our grasp."--	https://durhamcounty.bibliocommons.com/item/show/924861169
Sorry, Sorry, Sorry	Ingall, Marjorie	0.0	0	"It's a truth universally acknowledged that terrible apologies are the worst. We've all been on the receiving end, and oh, how they make us seethe. Horrible public apologies-excuse-laden, victim blame-y, weaselly statements-often go viral instantaneously, whether they're from a celebrity, a politician, or a blogger. We all recognize bad apologies when we hear them. So why is it so hard to apologize well? How can we do better? How could they do better? Marjorie Ingall and Susan McCarthy show us the way. Drawing on a deep well of research in psychology, sociology, law, and medicine, they explain why a good apology is hard to find and why it doesn't have to be. Alongside their six (and a half)-step formula for apologizing beautifully, Ingall and McCarthy also delve into how to respond to a bad apology; why corporations, celebrities, and governments seldom apologize well; how to teach children to apologize; how gender and race affect both apologies and forgiveness; and most of all, why good apologies are essential, powerful, and restorative. A good apology can do so many things-mend fences, heal wounds, and bring more harmony into ourselves and our society at large. With wit, deep introspection, and laugh-out-loud humor, Ingall and McCarthy's guidance will help make the world a better place, one apology at a time"--	https://durhamcounty.bibliocommons.com/item/show/924570169
Lapidarium	Judah, Hettie,	0.0	0	"Inspired by the lapidaries of the ancient world, this book is a collection of true stories about sixty different stones that have influenced our shared history. Through the realms of art, myth, geology, philosophy, and power, the author tells the story of humanity through the minerals and materials that have allowed humans to evolve and create. Lapidarium uses the stories of these sixty stones to explore how human culture has formed stone, and the roles stone has played in forming human culture"--	https://durhamcounty.bibliocommons.com/item/show/926381169
Queen of Myth and Monsters	St. Clair, Scarlett,	3.75	6	"Isolde, newly coronated queen, has finally found a king worthy of her in the vampire Adrian. But their love for each other has cost Isolde her father and her homeland. With two opposing goddesses playing mortals and vampires against one another, Isolde is uncertain who her allies are in the vampire stronghold of Revekka. Now -- as politics in the Red Palace grow more underhanded, inexplicable monster attacks plague the villages, and a deadly crimson mist threatens all of Cordova -- Isolde must trust in the bond she's formed with Adrian, even as she learns troubling information about his complicated past." --Back cover.	https://durhamcounty.bibliocommons.com/item/show/914667169
Those Empty Eyes	Donlea, Charlie	0.0	0	You know her name.
You know her face.
You know those eyes ...

Ten years after she was exonerated for the slaughter of her family, the girl the tabloids called "Empty Eyes" is the only one looking for the truth in this propulsive excoriation of our cultural obsession with true crime from #1 internationally bestselling author Charlie Donlea.

"Charlie Donlea weaves together seemingly separate mysteries in smart and completely unexpected ways, proving his finesse as a writer. Those Empty Eyes draws readers in from the first heart-stopping pages and doesn't let go until the end. Donlea's fans will love this one!" - MARY KUBICA, New York Times bestselling author of Local Woman Missing

Alex Armstrong has changed everything about herself-her name, her appearance, her backstory. She's no longer the terrified teenager a rapt audience saw on television, emerging in handcuffs from the quiet suburban home the night her family was massacred. That girl, Alexandra Quinlan, nicknamed Empty Eyes by the media, was accused of the killings, fought to clear her name, and later took the stand during her highly publicized defamation lawsuit that captured the attention of the nation.

It's been ten years since, and Alex hasn't stopped searching for answers about the night her family was killed, even as she continues to hide her real identity from true crime fanatics and grasping reporters still desperate to locate her. As a legal investigator, she works tirelessly to secure justice for others, too. People like Matthew Claymore, who's under suspicion in the disappearance of his girlfriend, a student journalist named Laura McAllister.

Laura was about to break a major story about rape and cover-ups on her college campus. Alex believes Matthew is innocent, and unearths stunning revelations about the university's faculty, fraternity members, and powerful parents willing to do anything to protect their children.

Most shocking of all-as Alex digs into Laura's disappearance, she realizes there are unexpected connections to the murder of her own family. For as different as the crimes may seem, they each hinge on one sinister truth- no one is quite who they seem to be . . .	https://durhamcounty.bibliocommons.com/item/show/925042169
Make a Wish	Hunting, Helena	0.0	0	"With her signature charm and sense of humor, bestselling author Helena Hunting creates a novel about love, family, and second chances in Make a Wish. Ever have a defining life moment you wish you could do over? Harley Spark has one. The time she almost kissed the widowed father of the toddler she nannied for. It was so bad they moved across the state and she never saw them again. Fast forward seven years and she's totally over it. At least she thinks she is. Until Gavin Rhodes and his adorable now nine-year-old daughter, Peyton, reappear at a princess-themed birthday party hosted by Spark House, Harley's family's event hotel. Despite trying to avoid the awkwardness of the situation, she can't help but notice how unbearably sexy he looks in a tutu. Add to that a spontaneous hives breakout, and it's clear she's not even remotely over the mortification of her egregious error all those years ago. Except Gavin seems oblivious to her inner turmoil. So much so that he suggests they get together for lunch. For Peyton's sake, of course. It's the perfect opportunity to heal old wounds. Or it could just reopen them. This is one of those times Harley wishes she could see the future..."--	https://durhamcounty.bibliocommons.com/item/show/924723169
Nice Guys Finish Dead	Johnstone, William W.	0.0	0	When the company lawyer skips town with the crew's pay, cattle drivers Casey Tubbs and Eli Doolin do one last job before they retire.	https://durhamcounty.bibliocommons.com/item/show/921760169
You Must Remember This	Rosenfield, Kat	4.0	12	When eighty-five-year-old Miriam Caravasios slips through the ice to her death, Delphine, a frightened and insecure young woman who adored her grandmother, falls under scrutiny when it is revealed that Miriam's will cut off her children, leaving her almost everything and emboldening her to find the truth.	https://durhamcounty.bibliocommons.com/item/show/922079169
The Critic's Daughter	Gilman, Priscilla	0.0	0	"Growing up on the Upper West Side of New York City in the 1970s, in an apartment filled with dazzling literary and artistic characters, Priscilla Gilman worshiped her brilliant, adoring, and mercurial father, the writer, theater critic, and Yale School of Drama professor Richard Gilman. But when Priscilla was ten years old, her mother, renowned literary agent Lynn Nesbit, abruptly announced that she was ending the marriage. The resulting cascade of disturbing revelations--about her parents' hollow marriage, her father's double life and tortured sexual identity--fundamentally changed Priscilla's perception of her father, as she attempted to protect him from the depression that had long shadowed him. A wrenching story about what it means to be the daughter of a demanding parent, a revelatory window into the impact of divorce, and a searching reflection on the nature of art and criticism, The Critic's Daughter is an unflinching account of loss and grief-and a radiant testament of forgiveness and love"--	https://durhamcounty.bibliocommons.com/item/show/924799169
The Watchmaker's Daughter	Loftis, Larry,	0.0	0	A New York Times best-selling author writes the first major biography of Corrie ten Boom, a Dutch watchmaker who saved the lives of hundreds of Jews during World War II-at the cost of losing her family and being sent to a concentration camp, only to survive, forgive her captors and live the rest of her life as a Christian missionary.	https://durhamcounty.bibliocommons.com/item/show/924858169
Do This. Not That. Career	Foss, Jenny,	0.0	0	"How do you deal with a difficult boss who is always unavailable? How should you handle a coworker who never completes their portion of a project on schedule? How can you establish a strong work-life balance when starting a new job? The workplace can be full of challenging situations and no matter how passionate, frustrated, excited, or downright angry you feel, it's important to stay polite and professional. Whether you struggle with finding the right words or simply aren't sure how to approach a topic, Do This, Not That: Career is here to help! This book gives you the tools you need to move forward productively so you can learn when to let go and move on. You'll find more than 75 common workplace issues that cover everything from your first day on the job to your last. For each situation, discover what to do and what to avoid, then learn exactly how to make it happen. Find tips to reframe your thinking, simple scripts to help you figure out what to say, and even advice on your next steps depending on your initial response. Do This, Not That: Career is your one-stop-shop to handling any situation that work throws your way so you can prepare yourself for a successful career"--	https://durhamcounty.bibliocommons.com/item/show/924609169
While Time Remains	Park, Yeonmi, 1993-	0.0	0	"The North Korean defector, human rights advocate, and bestselling author of In Order to Live sounds the alarm on the culture wars, identity politics, and authoritarian tendencies tearing America apart. After defecting from North Korea, Yeonmi Park found liberty and freedom in America. But she also found a chilling crackdown on self-expression and thought that reminded her of the brutal regime she risked her life to escape. When she spoke out about the mass political indoctrination she saw around her in the United States, Park faced censorship and even death threats. In While Time Remains, Park sounds the alarm for Americans by highlighting the dangerous hypocrisies, mob tactics, and authoritarian tendencies that speak in the name of wokeness and social justice. No one is spared in her eye-opening account, including the elites who claim to care for the poor and working classes but turn their backs on anyone who dares to think independently. Park arrived in America eight years ago with no preconceptions, no political aims, and no partisan agenda. With urgency and unique insight, the bestselling author and human rights activist reminds us of the fragility of freedom, and what we must do to preserve it"--	https://durhamcounty.bibliocommons.com/item/show/926836169
6 Spices 60 Dishes	Kahate, Ruta,	0.0	0	"60 delicious Indian recipes that use just 6 common spices"--
Using just six spices-- cayenne, coriander, cumin, tumeric, mustard seed, and asafetida-- Kahate presents sixty recipes that are easy to prepare but deliver rich, complex flavor. The dishes include a ton of nourishing veggies, raitas, grains and dals, and are fresh, healthy, and versatile enough to mix and match with your everyday cooking. Kahate even includes Instant Pot variations, and stories from her own culinary life on two continents. -- adapted from inside front cover	https://durhamcounty.bibliocommons.com/item/show/926831169
Confidence	Frumkin, Rafael	0.0	0	"At seventeen, Ezra Green doesn't have a lot going for him: he's shorter than average, snaggle-toothed, internet-addicted, and halfway to being legally blind. He's also on his way to Last Chance Camp, the final stop before juvie. But Ezra's summer at Last Chance turns life-changing when he meets Orson, brilliant and Adonis-like with a mind for hustling. Together, the two embark upon what promises to be a fruitful career of scam artistry. But when they try to pull off their biggest scam yet--Nulife, a corporation that promises its consumers a lifetime of bliss--things start to spin wildly out of control."--Publisher marketing.	https://durhamcounty.bibliocommons.com/item/show/923961169
Black Wolf	Kent, Kathleen, 1953-	3.0	1	"It is 1990 when Melvina Donleavy arrives in Soviet Belarus on her first undercover mission with the CIA, alongside three fellow agents--none of whom know she is playing two roles. To the prying eyes of the KGB, she is merely a secretary; to her CIA minders, she is the only one who can stop the flow of nuclear weapons from the crumbling Soviet Union into the Middle East. For Mel has a secret; she is a 'super recognizer,' someone who never forgets a face. But no training could prepare her for the reality of life undercover, and for the streets of Minsk, where women have been disappearing. Soviet law enforcement is firm: murder is a capitalist disease. But could a serial killer be at work? Especially if he knew no one was watching? As Mel searches for answers, she catches the eye of an entirely different kind of threat: the elusive and petrifying 'Black Wolf,' head of the KGB"--	https://durhamcounty.bibliocommons.com/item/show/923909169
Closer to Love	King, Vex	0.0	0	The beloved spiritual teacher shows readers how the journey to fulfilling and lasting relationships begins with learning to first love ourselves and recognize one's own desires and needs.	https://durhamcounty.bibliocommons.com/item/show/924866169
GAME IS A FOOTNOTE	Delany, Vicki	4.25	14	Scarlet House, now a historical re-enactment museum, is the oldest building in West London, Massachusetts. When things start moving around on their own, board members suggest that Gemma Doyle, owner of the Sherlock Holmes Bookshop and Emporium, might be able to get to the bottom of it. Gemma doesn t believe in ghosts, but she agrees to eliminate the impossible . But when Gemma and Jayne stumble across a dead body on the property, they re forced to consider an all too physical threat. Gemma and Jayne suspect foul play as they start to uncover more secrets about the museum. With the museum being a revolving door for potential killers, they have plenty of options for who might be the actual culprit. Despite Gemma's determination not to get further involved, it would appear that once again, and much to the displeasure of Detective Ryan Ashburton, the game is afoot. Will Gemma and Jayne be able to solve the mystery behind the haunted museum, or will they be the next to haunt it?	https://durhamcounty.bibliocommons.com/item/show/921724169
Her Heart's Desire	Gray, Shelley Shepard	0.0	0	"A wallflower in her Amish community, Mary Margaret hopes a trip will offer her a chance to come out of her shell. When a chance meeting brings new friends and a gentle young man into her life, she imagines a whole new life in Florida. But will it all disappear once vacation ends?"--	https://durhamcounty.bibliocommons.com/item/show/922881169
Episode Thirteen	DiLouie, Craig, 1967-	0.0	0	"Fade to Black is the newest hit ghost hunting reality TV show. It's led by husband and wife team Matt and Claire Kirklin and features a dedicated crew of ghost-hunting experts. Episode Thirteen takes them to Matt's holy grail: the Paranormal Research Foundation. This crumbling, derelict mansion holds secrets and clues about the bizarre experiments that took place there in the 1970s. It's also, undoubtedly, haunted, and Matt hopes to use their scientific techniques and high tech gear to prove it. But, as the house begins to slowly reveal itself to them, proof of an afterlife might not be everything Matt dreamed of. A story told in broken pieces, in tapes, journals, correspondence, and research files, this is the story of Episode Thirteen--and how everything went horribly wrong"--	https://durhamcounty.bibliocommons.com/item/show/923323169
Luck of the Draw	Murphy, Frank D., 1921-2007,	0.0	0	""In the pursuit of authenticity, of accurate history and undeniable courage, no words matter more than, 'I was there.' Read Luck of the Draw and the life of Frank Murphy and ponder this: how did those boys do such things?" -Tom Hanks The epic true story of an American hero who flew during WWII, soon to be featured in the upcoming Steven Spielberg and Tom Hanks TV Series, Masters of the Air. Beginning on August 17, 1942, American heavy bomber crews of the Eighth Air Force took off for combat in the hostile skies over occupied Europe. The final price was staggering. 4,300 B-17s and B-24s failed to return; nearly 21,000 men were taken prisoner or interned in a neutral country, and a further 17,650 made the ultimate sacrifice. Luck of the Draw is more than a war story. It's the incredible, inspiring story of Frank Murphy, one of the few survivors from the 100th Bombardment Group, who cheated death for months in a German POW camp after being shot out of his B-17 Flying Fortress. Now with a new foreword written by his granddaughter Chloe Melas, of CNN, and daughter Elizabeth Murphy. "A gripping, inspirational account of incredible bravery, resilience, and sheer will to survive. A truly extraordinary story!" -General David Petraeus, U.S. Army (Ret.)"--	https://durhamcounty.bibliocommons.com/item/show/925473169
(Don't) Stop Me If You've Heard This Before	Turchi, Peter, 1960-	0.0	0	"New York Times-bestselling author Peter Turchi examines how the more intricate mechanics of storytelling can create powerful effects. Using examples from a diverse array of voices such as Toni Morrison, Alice Munro, Adam Johnson, Mohsin Hamid, Rachel Cusk, Colson Whitehead, and Mark Twain, Turchi offers illuminating insights into the inner workings of great fiction and practical advice for writers looking to explore their craft from a fresh angle, beyond the fundamentals of character, setting, plot, and scene."--Page 4 of cover.	https://durhamcounty.bibliocommons.com/item/show/926659169
You Will Never Be Found	Alsterdal, Tove, 1960-	3.4	6	While investigating the disappearance of a man reported missing by his wife, police officer Eira Sjödin, knowing the pain of loss, loses herself in an affair with her boss until he, too, disappears, leaving her at the mercy of an elusive perpetrator--and a love she can no longer deny.	https://durhamcounty.bibliocommons.com/item/show/921740169
Tennessee	Littman, Margaret	0.0	0	Offers historical and travel information for Tennessee, including attractions, sights, accommodations, restaurants, and activities.	https://durhamcounty.bibliocommons.com/item/show/925962169
Reading the Glass	Rappaport, Elliot,	4.0	1	A professional captain of traditional sailing ships who has spent thirty years at sea offers a sailor's-eye-view of the moving parts of our atmosphere, unveiling the larger patterns it holds: global winds, storms, air masses, jet streams, and the longer arc of our climate.	https://durhamcounty.bibliocommons.com/item/show/925972169
Twice as Hard	Brown, Jasmine	0.0	0	"No real account of black women physicians in the US exists, and what little mention is made of these women in existing histories is often insubstantial or altogether incorrect. In this work of extensive research, Jasmine Brown offers a rich new perspective, penning the long-erased stories of nine pioneering black women physicians beginning in 1860, when a black woman first entered medical school. Brown tells the stories of these doctors from the perspective of a black woman in medicine. Her journey as a medical student already has parallels to those of black women who entered medicine generations before her. What she uncovers about these women's struggles, their need to work twice as hard and be twice as good, and their ultimate success serves as instruction and inspiration for new generations considering a career in medicine or science"--	https://durhamcounty.bibliocommons.com/item/show/922790169
Black Wolf	Kent, Kathleen, 1953-	3.0	1	"It is 1990 when Melvina Donleavy arrives in Soviet Belarus on her first undercover mission with the CIA, alongside three fellow agents--none of whom know she is playing two roles. To the prying eyes of the KGB, she is merely a secretary; to her CIA minders, she is the only one who can stop the flow of nuclear weapons from the crumbling Soviet Union into the Middle East. For Mel has a secret; she is a 'super recognizer,' someone who never forgets a face. But no training could prepare her for the reality of life undercover, and for the streets of Minsk, where women have been disappearing. Soviet law enforcement is firm: murder is a capitalist disease. But could a serial killer be at work? Especially if he knew no one was watching? As Mel searches for answers, she catches the eye of an entirely different kind of threat: the elusive and petrifying 'Black Wolf,' head of the KGB"--	https://durhamcounty.bibliocommons.com/item/show/923909169
Tennessee	Littman, Margaret	0.0	0	Offers historical and travel information for Tennessee, including attractions, sights, accommodations, restaurants, and activities.	https://durhamcounty.bibliocommons.com/item/show/925962169
Reading the Glass	Rappaport, Elliot,	4.0	1	A professional captain of traditional sailing ships who has spent thirty years at sea offers a sailor's-eye-view of the moving parts of our atmosphere, unveiling the larger patterns it holds: global winds, storms, air masses, jet streams, and the longer arc of our climate.	https://durhamcounty.bibliocommons.com/item/show/925972169
Twice as Hard	Brown, Jasmine	0.0	0	"No real account of black women physicians in the US exists, and what little mention is made of these women in existing histories is often insubstantial or altogether incorrect. In this work of extensive research, Jasmine Brown offers a rich new perspective, penning the long-erased stories of nine pioneering black women physicians beginning in 1860, when a black woman first entered medical school. Brown tells the stories of these doctors from the perspective of a black woman in medicine. Her journey as a medical student already has parallels to those of black women who entered medicine generations before her. What she uncovers about these women's struggles, their need to work twice as hard and be twice as good, and their ultimate success serves as instruction and inspiration for new generations considering a career in medicine or science"--	https://durhamcounty.bibliocommons.com/item/show/922790169
Locust Lane	Amidon, Stephen	4.25	4	On the surface, Emerson, Massachusetts, is just like any other affluent New England suburb. But when a young woman is found dead in the nicest part of town, the powerful neighbors close ranks to keep their families safe. The three teenagers who were partying with her that night are the suspects: Hannah, a sweet girl with an unstable history; Jack, the popular kid with a mean streak; Christopher, an outsider desperate to fit in. Their parents, each with motivations of their own, only complicate the picture: they will do anything to protect their children, even at the others' expense. -- adapted from jacket	https://durhamcounty.bibliocommons.com/item/show/925153169
Closer to Love	King, Vex	0.0	0	The beloved spiritual teacher shows readers how the journey to fulfilling and lasting relationships begins with learning to first love ourselves and recognize one's own desires and needs.	https://durhamcounty.bibliocommons.com/item/show/924866169
The Laughter	Jha, Sonora,	0.0	0	"Dr. Oliver Harding, a tenured professor of English, is long settled into the routines of a divorced, aging academic. But his quiet, staid life is upended by his new colleague, Ruhaba Khan, a dynamic Pakistani Muslim law professor. Ruhaba unexpectedly ignites Oliver's long-dormant passions, a secret desire that quickly tips towards obsession after her teenaged nephew, Adil Alam, arrives from France to stay with her. Getting to know them, Oliver tries to reconcile his discomfort with the worlds from which they come, and to quiet his sense of dismay at the encroaching change they represent--both in background and in Ruhaba's spirited engagement with the student movements on campus. After protests break out on campus demanding diversity across the university, Harding finds himself and his beliefs under fire, even as his past reveals a picture more complicated than it seems. As Ruhaba seems attainable yet not, and as the women of his past taunt his memory, Harding reacts in ways shocking and devastating. An explosive, tense, and illuminating work of fiction, The Laughter is a fascinating portrait of privilege, radicalization, class, and modern academia that forces us to confront the assumptions we make, as both readers and as citizens"--	https://durhamcounty.bibliocommons.com/item/show/924722169
Queens. 2, The Kingdom	Gray, Erick S.	0.0	0	"From a murderous Bonnie and Clyde stirring up a hornet's nest to a drug war and the rise of heroin overdoses, Detectives Michael Acosta and Chris Emerson are tasked with investigating the rash of robberies and brutal murders happening in the borough. Queens is bubbling with heated violence, as rival kingpins vie for power"--	https://durhamcounty.bibliocommons.com/item/show/923645169
Artfully Yours	Lowell, Joanna,	0.0	0	"Sparks fly between a lordly art critic and a lady forger in this enthralling Victorian historical romance. Nina Finch isn't suited for a life of crime. Raised by her art-forger brother, she can paint like Boticelli. But she'd so much rather be baking gooseberry tarts. She finally has the money she needs to open her own bakery. Unfortunately, her brother's carelessness lands her-and their forgeries-directly under the nose of London's most discerning art critic, Alan De'Ath. De'Ath knows the paintings are fake. He doesn't know that Nina had a hand in their creation. In fact, he offers her a job in his household. Accepting it is the most dangerous thing she has ever done ... Alan takes pride in seeing things other people miss. He plans to catch the forger and cement his reputation. There's only one problem: the closer he gets to the beguiling woman he hired, the less he trusts his perspective. Nina isn't what she seems. But despite their false start, she just might hold the real key to his heart. As Nina and Alan's attraction grows, divided loyalties threaten to pull them apart and shatter their worlds. They'll lose everything, or discover how powerful true love can be ..."--	https://durhamcounty.bibliocommons.com/item/show/923643169
The Backup Plan	Shalvis, Jill	3.95	25	"New York Times bestselling author Jill Shalvis returns to Sunrise Cove with a heartwarming tale of three people who are brought together when they're bequeathed an old Wild West inn that has the potential to pull their lives apart, but instead turns into the gift of a lifetime."--	https://durhamcounty.bibliocommons.com/item/show/921713169
Wicked Dreams	Jackson, Lisa	0.0	0	Private investigator Ravinia Rutledge, when a dead body is found with her phone number and the words 'Next of Kin,' returns to Siren Song--a place marked by unexplained deaths and tragedies where she must stop a monster from her past from killing each and every member of The Colony".	https://durhamcounty.bibliocommons.com/item/show/913914169
Chaotic Neutral	Burmila, Ed,	0.0	0	"In Chaotic Neutral, political scientist Ed Burmila tracks the evolution (or devolution) of the Democratic Party--from the New Deal era to the pandemic, when, even in the midst of a genuine national crisis, the Dems could not manage to pass such sweeping progressive legislation. Why did the Democrats initially abandon their principles, and why haven't they been able to grasp that they need a new strategy in the face of decades of diminishing returns? To offer guidance, Burmila identifies ten recurring patterns of behavior and key aspects of their approach to politics that have left the Dems politically inept and in the position of permanent also-rans-even when they win! If we are going to be stuck with a two-party system for the foreseeable future, Burmila argues, then the Democratic Party must become an effective counterweight to the Republicans' death cult. Breaking free of these pathologies of learned helplessness and attachment to the status quo is the only way to get there. Chaotic Neutral captures not only the Democrats' calculated shift toward neoliberalism and the center, but also the Republican party's response of moving further right, in the knowledge that the Dems will continue trying to meet them in the middle. It also explains that the Democrats' refusal to acknowledge this new political reality has brought them increasingly out of touch as the stakes climb higher. To understand the possibilities for their survival, we need to consider how and why the Democrats got here, and where they must go next"--	https://durhamcounty.bibliocommons.com/item/show/908776169
The Mediterranean Meal Plan Cookbook	Varbanova, Neda	0.0	0	Add Joy and Vitality to Your Life the Mediterranean Way

Give your meals a Mediterranean makeover and get on the path toward lifelong health and wellness. Named the healthiest diet in the world for the fifth year in a row, the Mediterranean lifestyle centers on nutrient-rich fats, fresh veggies and balanced portions of protein all packed with vibrant flavors. Neda Varbanova makes this way of eating achievable for everyone. Her simple family-friendly recipes and 30-day meal plan provide a daily roadmap to forming healthy habits that can help you lose weight, sleep better, get glowing skin and reduce your risk for disease.

Inside, Neda shares over 70 mouthwatering recipes for authentic Mediterranean meals with a fresh twist. Traditional staples like comforting Greek Lemon Chicken Soup (also known as Avgolemono), juicy Greek Meatballs (Keftedes) and succulent Greek Stuffed Vegetables (Gemista) are cooked with lean proteins and heart-healthy fats like extra-virgin olive oil. Reinvigorated favorites such as Low-Carb Eggplant Moussaka and Seared Scallops with Pesto and Zucchini Noodles are bursting with fresh veggies that satisfy carb cravings in a lighter way.

Packed with wellness tips, low-carb ingredient swaps and luscious full-page photography with every recipe, this cookbook will become your daily source of inspiration to eat well and feel great.	https://durhamcounty.bibliocommons.com/item/show/922396169
Return to You	Sriraman, Natasha K.,	0.0	0	"Having a baby is supposed to be the happiest time of a woman's life, but for some it isn't. And for many, it is the most challenging. As they learn to care for their newborns, many new mothers often face physical challenges with breastfeeding, sleep, andnutrition, and struggle with feelings of isolation, sadness, and guilt. Dr. Sriraman shares practical professional advice along with her own personal experiences and those of other mothers to help 4th trimester moms know they are not alone. From pelvic floor issues to postpartum depression, no topic is taboo. Return to You will help new moms restore themselves physically and encourage them to ask for help and give themselves the time they need to rest, recover, and heal emotionally"--	https://durhamcounty.bibliocommons.com/item/show/924568169
Making Our Future	Hilliard, Emily,	0.0	0	"In this book, Emily Hilliard draws from her work as state folklorist to explore contemporary folklife in West Virginia. In doing so, she challenges the common perception of both folklore and Appalachian culture as static, antiquated forms, offering instead the concept of 'visionary folklore' as a future-focused, materialist, and collaborative approach to cultural work"--	https://durhamcounty.bibliocommons.com/item/show/924563169
7 Rules of Power	Pfeffer, Jeffrey	0.0	0	"In 7 Rules of Power, Jeffrey Pfeffer, professor of organizational behavior at the Stanford University Graduate School of Business, provides the insights that have made both his online and on-campus classes incredibly popular-with life-changing results often achieved in 8 or 10 weeks"--	https://durhamcounty.bibliocommons.com/item/show/909884169
Property Management Kit for Dummies	Griswold, Robert S.	0.0	0	Hello there, future landlord. You've found what you're looking for--a complete package of information and resources to teach you what you need to know and make your life (and your tenants' lives) easier. With Property Management Kit For Dummies, you can learn how to manage single-family homes, large apartment buildings, treehouses, dollhouses... okay, there's not much info here on managing dollhouses, but everything else is definitely covered. Find good tenants, move them in, and keep them happy and paying rent on time. When it comes time for a change, learn how to move tenants out and turn over the property, easy as pie. This book makes it simple to understand tax and insurance requirements, building maintenance concerns, and financial record keeping. Plus, the updated edition reflects the current rental property boom, new technologies, changes to the law, and the inside scoop on the latest Fair Housing issues to keep you out of court. Emotional support animals? Rent control? Bed bugs? Eviction? It's all in here. Find out whether property management is right for you, learn what you need to get started, and be successful as your residential rental property portfolio grows Get your ducks in a row--develop solid marketing and advertising strategies and resources, build up-to-date rental contracts, figure out the legal side of things, and minimize your income and property tax bills Make sure you're renting to responsible people, and deal with the occasional problem tenant without major drama Maximize your cash flow by keeping your rents at market prices, efficiently handling maintenance, and ensuring your property has great curb appeal with the features and benefits sought by today's tenants.	https://durhamcounty.bibliocommons.com/item/show/912660169
All I Want for Christmas	Knox, Maggie,	0.0	0	When Sadie and Max are selected as contestants on the famed reality singing show Starmaker, each thinks theyve finally gotten their big Nashville break. But then theyre paired up for duet week and stun the world with their romantic onstage chemistry. With fans going wild for #Saxie the network demands that they remain a duo on and offstage, or exit the competition. Faking a relationship until their final performance in the Starmaker holiday special shouldn't be too hard, except for one small problemSadie and Max cant stand each other. But with their dreams just within reach, they agree to the ruse. Will their fake relationship be exposed before they can win? Or might their phony connection turn real by the Christmas finale?	https://durhamcounty.bibliocommons.com/item/show/912454169
You Are Not Alone	Duckworth, Ken,	0.0	0	Provides practical guidance on dealing with mental health conditions and navigating care, research-based evidence on what treatments and approaches work, insight and advice from renowned clinical experts and practitioners, and real-life stories.	https://durhamcounty.bibliocommons.com/item/show/910458169
Practically Vegan	Melvani, Nisha,	0.0	0	"A certified dietitian and nutritionist, Melvani offers a non-militant approach for those wanting to eat less meat but also solid, tested recipes for those who are already vegan. Plant-based cooking will no longer feel intimidating with limited, easy-to-find ingredients that you will use in the kitchen over and over again. Inspired by the flavors she was introduced to while growing up in Jamaica, England, and Canada, Melvani shares over 100 delicious recipes, including Creamy One-Pot Cheesy Broccoli Pasta Soup, Cauliflower Sweet Potato Curry, Sesame Noodle Veggie Stir-Fry, Mushroom Bourguignon, and more, all accompanied by her own beautiful photography and a foreword by bestselling author Jonathan Safran Foer who urged Melvani to write this cookbook after feeding his family her recipes. With easy-to-follow directions and handy sidebars offering substitutions and culinary tips and tricks, Practically Vegan will be the helping hand you need to prepare a vegan dinner for yourself or your family with confidence"--	https://durhamcounty.bibliocommons.com/item/show/901553169
